sep=;



Timestamp;Logging:Logging.WindSpeed;Logging:Logging.YawLeft;Logging:Logging.YawRight;Logging:Logging.Move;Logging:Logging.YawBrakeReleased;Logging:Logging.HydPumpRunning;Logging:Logging.MotorBrakeReleased;Logging:Logging.YawBrakeRelease;Logging:Logging.MotorBrakesRelease;Logging:Logging.StatusID;Logging:Logging.AxisData[0].ErrorNumber;Logging:Logging.AxisData[0].ErrorNumberCoupling;Logging:Logging.AxisData[0].ErrorNumberTension;Logging:Logging.AxisData[0].ActualTorque;Logging:Logging.AxisData[0].ActualAxisCurrent;Logging:Logging.AxisData[0].ActualAxisVelocity;Logging:Logging.AxisData[0].ContTotalPowerServo;Logging:Logging.AxisData[0].OutputPowerServo;Logging:Logging.AxisData[0].UDCBusAct;Logging:Logging.AxisData[1].ErrorNumber;Logging:Logging.AxisData[1].ErrorNumberCoupling;Logging:Logging.AxisData[1].ErrorNumberTension;Logging:Logging.AxisData[1].ActualTorque;Logging:Logging.AxisData[1].ActualAxisCurrent;Logging:Logging.AxisData[1].ActualAxisVelocity;Logging:Logging.AxisData[1].ContTotalPowerServo;Logging:Logging.AxisData[1].OutputPowerServo;Logging:Logging.AxisData[1].UDCBusAct;Logging:Logging.AxisData[2].ErrorNumber;Logging:Logging.AxisData[2].ErrorNumberCoupling;Logging:Logging.AxisData[2].ErrorNumberTension;Logging:Logging.AxisData[2].ActualTorque;Logging:Logging.AxisData[2].ActualAxisCurrent;Logging:Logging.AxisData[2].ActualAxisVelocity;Logging:Logging.AxisData[2].ContTotalPowerServo;Logging:Logging.AxisData[2].OutputPowerServo;Logging:Logging.AxisData[2].UDCBusAct;Logging:Logging.AxisData[3].ErrorNumber;Logging:Logging.AxisData[3].ErrorNumberCoupling;Logging:Logging.AxisData[3].ErrorNumberTension;Logging:Logging.AxisData[3].ActualTorque;Logging:Logging.AxisData[3].ActualAxisCurrent;Logging:Logging.AxisData[3].ActualAxisVelocity;Logging:Logging.AxisData[3].ContTotalPowerServo;Logging:Logging.AxisData[3].OutputPowerServo;Logging:Logging.AxisData[3].UDCBusAct;Logging:Logging.AxisData[4].ErrorNumber;Logging:Logging.AxisData[4].ErrorNumberCoupling;Logging:Logging.AxisData[4].ErrorNumberTension;Logging:Logging.AxisData[4].ActualTorque;Logging:Logging.AxisData[4].ActualAxisCurrent;Logging:Logging.AxisData[4].ActualAxisVelocity;Logging:Logging.AxisData[4].ContTotalPowerServo;Logging:Logging.AxisData[4].OutputPowerServo;Logging:Logging.AxisData[4].UDCBusAct;
2019 12 10 16:39:39:733;5;0;1;1;1;0;1;1;1;0;0;0;0;-13,6;-4,2;-15,8;6,6;1725;510,7;0;0;0;3,3;0,7;-15,4;2,3;-367,9;510,8;0;0;0;-12;-3,6;-15,7;6,2;1425;508,7;0;0;0;-12,4;-3,6;-15,6;6,2;1510,5;509,1;0;0;0;3,3;1,1;-15,6;2,4;-348,7;511;
2019 12 10 16:39:39:753;5;0;1;1;1;0;1;1;1;0;0;0;0;-13,7;-4,3;-15,6;6,6;1609,2;511,1;0;0;0;3,3;1,7;-15,8;2,3;-347,3;510,9;0;0;0;-12,9;-3,7;-15,6;6,2;1573,4;509,4;0;0;0;-12,4;-3,5;-15,6;6,2;1528;509,9;0;0;0;3,3;1,3;-15,6;2,4;-296,8;511,8;
2019 12 10 16:39:39:773;5;0;1;1;1;0;1;1;1;0;0;0;0;-13,5;-4,3;-15,6;6,7;1624;511,4;0;0;0;3,2;1,4;-15,9;2,3;-348,7;510,5;0;0;0;-12,2;-3,3;-15,9;6,2;1472,1;509;0;0;0;-12,7;-3,6;-15,6;6,2;1557,3;509,9;0;0;0;3,6;1;-15,6;2,4;-372,1;511,8;
2019 12 10 16:39:39:793;5;0;1;1;1;0;1;1;1;0;0;0;0;-14,9;-4,2;-15,6;6,7;1759,2;510,1;0;0;0;2,5;0,8;-15,7;2,3;-321,2;509,7;0;0;0;-12,3;-3,4;-15,5;6,2;1546;508,8;0;0;0;-12,3;-3,7;-15,6;6,2;1623,9;511;0;0;0;4,2;1,3;-15,5;2,4;-496,4;511,7;
2019 12 10 16:39:39:813;5;0;1;1;1;0;1;1;1;0;0;0;0;-14,4;-4;-15,3;6,7;1729,8;511,3;0;0;0;5;1,1;-15,6;2,3;-502,3;511;0;0;0;-12;-3,5;-15,6;6,2;1539,4;509;0;0;0;-12,3;-3,6;-15,7;6,2;1620,2;510,8;0;0;0;4,3;1,2;-15,7;2,4;-462,3;511,4;
2019 12 10 16:39:39:833;5;0;1;1;1;0;1;1;1;0;0;0;0;-14,5;-4,2;-15,5;6,7;1717,8;510,7;0;0;0;4,1;0,7;-15,8;2,3;-475,2;510,4;0;0;0;-12,3;-3,6;-15,8;6,2;1573;509,3;0;0;0;-12,5;-3,7;-15,5;6,2;1566;509,6;0;0;0;4,2;1;-15,6;2,4;-501,1;511,5;
2019 12 10 16:39:39:853;5;0;1;1;1;0;1;1;1;0;0;0;0;-13,9;-4,1;-15,6;6,7;1720,2;512;0;0;0;3,4;1,1;-15,6;2,3;-374,3;510,6;0;0;0;-12,7;-3,8;-15,7;6,2;1586,8;510,3;0;0;0;-11,9;-3,6;-15,6;6,2;1523,2;510,5;0;0;0;4,3;1,1;-15,7;2,4;-477,9;512,1;
2019 12 10 16:39:39:873;5;0;1;1;1;0;1;1;1;0;0;0;0;-13,8;-3,8;-15,9;6,7;1796,2;512,8;0;0;0;6;1,4;-15,7;2,3;-679,2;510,9;0;0;0;-11,9;-3,6;-15,6;6,2;1509,6;510,3;0;0;0;-12,1;-3,6;-15,6;6,2;1470,9;510,2;0;0;0;3,8;1,1;-15,7;2,4;-429,8;511,1;
2019 12 10 16:39:39:893;5;0;1;1;1;0;1;1;1;0;0;0;0;-14,1;-4;-15,6;6,7;1787,9;511,9;0;0;0;3,5;0,6;-15,5;2,3;-442,5;507,6;0;0;0;-12,3;-3,9;-15,6;6,2;1499,2;510;0;0;0;-12,4;-3,7;-15,6;6,2;1545,8;510,1;0;0;0;3,4;1;-15,5;2,4;-380,6;511;
2019 12 10 16:39:39:913;5;0;1;1;1;0;1;1;1;0;0;0;0;-13,2;-4,2;-15,7;6,7;1648,1;513,4;0;0;0;3,5;1,4;-16;2,3;-308,1;509;0;0;0;-12,4;-3,7;-15,5;6,2;1584,5;510,9;0;0;0;-12,3;-3,6;-15,5;6,3;1499,3;509,1;0;0;0;3,8;1,1;-15,6;2,4;-450,8;511,4;
2019 12 10 16:39:39:933;5;0;1;1;1;0;1;1;1;0;0;0;0;-13,2;-4,1;-15,8;6,7;1627,8;513,3;0;0;0;2,9;1,4;-15,7;2,3;-295,8;508,4;0;0;0;-11,7;-3,4;-15,8;6,2;1419,7;510,4;0;0;0;-12,3;-3,6;-15,7;6,3;1462,1;507,7;0;0;0;3,7;1;-15,6;2,4;-441,8;510,4;
2019 12 10 16:39:39:953;5;0;1;1;1;0;1;1;1;0;0;0;0;-14,2;-4,2;-15,9;6,7;1656,5;512,7;0;0;0;2,7;0,8;-15,8;2,3;-361,6;510,6;0;0;0;-13;-3,7;-15,7;6,2;1551,2;510,7;0;0;0;-13;-3,6;-15,8;6,3;1636,6;509,6;0;0;0;3,8;1,3;-15,6;2,4;-385,9;510,8;
2019 12 10 16:39:39:973;5;0;1;1;1;0;1;1;1;0;0;0;0;-14,8;-4,2;-15,7;6,7;1713,1;512,8;0;0;0;5,1;1,3;-15,9;2,3;-528,6;510,4;0;0;0;-12,7;-3,5;-15,6;6,2;1540,4;510,7;0;0;0;-12,3;-3,5;-15,7;6,3;1586,9;509,8;0;0;0;3,7;1,2;-15,5;2,4;-399,2;509,7;
2019 12 10 16:39:39:993;5;0;1;1;1;0;1;1;1;0;0;0;0;-14;-4,2;-15,6;6,7;1702,5;512,3;0;0;0;3,8;1,2;-15,7;2,3;-441,8;509,9;0;0;0;-11,8;-3,4;-15,8;6,2;1500,9;509,4;0;0;0;-12,6;-3,5;-15,5;6,3;1557,6;508,2;0;0;0;4;1,2;-15,5;2,4;-458,2;511,1;
2019 12 10 16:39:40:013;5;0;1;1;1;0;1;1;1;0;0;0;0;-13,8;-4,1;-15,9;6,7;1730,6;512,3;0;0;0;3,1;1;-15,8;2,3;-272,6;511,2;0;0;0;-13,1;-3,8;-15,6;6,2;1605,9;510,6;0;0;0;-12,5;-3,7;-15,6;6,3;1569,8;509,8;0;0;0;4,4;1,2;-15,9;2,4;-453,7;510,1;
2019 12 10 16:39:40:033;5;0;1;1;1;0;1;1;1;0;0;0;0;-14;-4;-15,6;6,7;1744,3;512,9;0;0;0;5,3;1,1;-15,6;2,3;-585,4;511,5;0;0;0;-12,2;-3,7;-15,9;6,2;1506,9;511;0;0;0;-12;-3,6;-15,6;6,3;1490,8;509;0;0;0;4;1,1;-15,7;2,4;-453,2;512;
2019 12 10 16:39:40:053;5;0;1;1;1;0;1;1;1;0;0;0;0;-14,5;-4,1;-15,5;6,7;1786,5;512,5;0;0;0;3,5;0,8;-15,6;2,3;-458,5;511;0;0;0;-12,3;-3,6;-15,6;6,2;1501,9;510,3;0;0;0;-12,2;-3,6;-15,6;6,3;1528;509,4;0;0;0;3,6;1,1;-15,8;2,4;-394,9;512,2;
2019 12 10 16:39:40:073;5;0;1;1;1;0;1;1;1;0;0;0;0;-13,5;-4;-15,6;6,7;1677,8;513,7;0;0;0;3,6;1,3;-15,5;2,3;-418,9;511;0;0;0;-12,7;-3,7;-15,6;6,2;1592,5;511,6;0;0;0;-12,1;-3,6;-15,5;6,3;1522,5;509,9;0;0;0;4,1;0,9;-15,7;2,4;-475,4;512,5;
2019 12 10 16:39:40:093;5;0;1;1;1;0;1;1;1;0;0;0;0;-13,5;-4;-15,8;6,7;1788;514;0;0;0;4,4;1,3;-15,5;2,3;-537,4;510,5;0;0;0;-11,8;-3,5;-15,9;6,2;1460,3;510,3;0;0;0;-12,2;-3,7;-15,7;6,3;1478;509,7;0;0;0;3,6;1,2;-15,6;2,4;-411,6;512,5;
2019 12 10 16:39:40:113;5;0;1;1;1;0;1;1;1;0;0;0;0;-14,5;-4;-15,6;6,7;1682,4;512,1;0;0;0;3,9;0,7;-15,5;2,3;-416,3;510,5;0;0;0;-12,3;-3,7;-15,6;6,2;1449;510,6;0;0;0;-12;-3,6;-15,7;6,3;1497;510,1;0;0;0;3,8;1,2;-15,5;2,4;-415,1;511;
2019 12 10 16:39:40:133;5;0;1;1;1;0;1;1;1;0;0;0;0;-13,6;-4,1;-15,7;6,7;1572;512,5;0;0;0;5;1,6;-15,8;2,3;-582,3;511,5;0;0;0;-12,4;-3,4;-15,7;6,2;1521,4;510,9;0;0;0;-12,7;-3,4;-15,7;6,3;1563,3;511;0;0;0;3,7;1,2;-15,5;2,4;-357,8;511,2;
2019 12 10 16:39:40:153;5;0;1;1;1;0;1;1;1;0;0;0;0;-13,8;-4,1;-15,8;6,7;1590,5;511,6;0;0;0;3;1,2;-15,8;2,3;-346,1;510,8;0;0;0;-12,3;-3,4;-15,8;6,2;1438,9;510,1;0;0;0;-12,6;-3,6;-15,7;6,3;1573;511,2;0;0;0;4;1,2;-15,6;2,4;-408,4;511,6;
2019 12 10 16:39:40:173;5;0;1;1;1;0;1;1;1;0;0;0;0;-14;-4,3;-15,4;6,7;1674,9;512,9;0;0;0;3,5;0,9;-15,6;2,3;-429,2;511;0;0;0;-12,5;-3,5;-15,7;6,2;1544,2;509,4;0;0;0;-12,3;-3,5;-15,7;6,3;1608,8;510,9;0;0;0;4,3;1,3;-15,7;2,4;-488,3;512,3;
2019 12 10 16:39:40:193;5;0;1;1;1;0;1;1;1;0;0;0;0;-14,2;-4,1;-15,5;6,8;1685,7;513,4;0;0;0;5,3;1,4;-16,3;2,3;-582,1;509,8;0;0;0;-11,7;-3,5;-15,9;6,3;1442,4;508,7;0;0;0;-11,9;-3,6;-15,9;6,3;1551,3;511,4;0;0;0;4,1;1,3;-15,9;2,4;-480,4;512,3;
2019 12 10 16:39:40:213;5;0;1;1;1;0;1;1;1;0;0;0;0;-13,7;-4,2;-15,6;6,8;1626,5;511,6;0;0;0;3,2;0,8;-16;2,3;-317;510,1;0;0;0;-12,2;-3,6;-15,7;6,3;1505,8;508,9;0;0;0;-12,1;-3,7;-15,6;6,3;1524,7;511;0;0;0;4,5;1,1;-15,9;2,4;-517,3;510,3;
2019 12 10 16:39:40:233;5;0;1;1;1;0;1;1;1;0;0;0;0;-13,7;-4;-15,6;6,8;1746,3;511,6;0;0;0;3,9;1,2;-15,6;2,3;-391,8;509,1;0;0;0;-12,4;-3,5;-15,6;6,3;1550,5;509,4;0;0;0;-11,9;-3,5;-15,6;6,3;1435,5;511,1;0;0;0;4,2;1,2;-15,9;2,4;-457,2;510,3;
2019 12 10 16:39:40:253;5;0;1;1;1;0;1;1;1;0;0;0;0;-13,4;-3,8;-15,9;6,8;1751,7;511,9;0;0;0;4,7;0,9;-15,3;2,3;-568,1;510,2;0;0;0;-10,9;-3,3;-15,6;6,3;1388,8;509,3;0;0;0;-11,7;-3,4;-15,6;6,3;1417,9;511,4;0;0;0;4,1;1,2;-15,6;2,4;-445,8;511;
2019 12 10 16:39:40:273;5;0;1;1;1;0;1;1;1;0;0;0;0;-14,1;-4;-15,8;6,8;1776;512;0;0;0;3,3;0,8;-15,4;2,3;-412,3;510,4;0;0;0;-12,2;-3,6;-15,5;6,3;1472;509,6;0;0;0;-12;-3,6;-15,6;6,3;1453,9;510,6;0;0;0;3,8;1,1;-15,6;2,4;-411,3;510,5;
2019 12 10 16:39:40:293;5;0;1;1;1;0;1;1;1;0;0;0;0;-12,9;-3,6;-15,8;6,8;1534,5;512,9;0;0;0;4,4;1,6;-15,9;2,3;-440,4;511;0;0;0;-11,6;-3,4;-15,6;6,3;1396,9;509,5;0;0;0;-11,4;-3,4;-15,6;6,3;1408,7;510,5;0;0;0;3,8;1;-15,7;2,4;-423,1;511,3;
2019 12 10 16:39:40:313;5;0;1;1;1;0;1;1;1;0;0;0;0;-13,5;-4;-15,9;6,8;1686,7;512,9;0;0;0;3,8;1,3;-15,8;2,3;-425,1;511,4;0;0;0;-11,2;-3,1;-15,8;6,3;1362,1;509,9;0;0;0;-12,2;-3,4;-15,6;6,3;1479,9;511,1;0;0;0;3,9;1,1;-15,7;2,5;-423,8;510,9;
2019 12 10 16:39:40:333;5;0;1;1;1;0;1;1;1;0;0;0;0;-13,7;-4,2;-15,7;6,8;1660,2;512,3;0;0;0;2,6;1,1;-15,5;2,3;-287,3;511,4;0;0;0;-12,7;-3,6;-15,6;6,3;1483,7;509,6;0;0;0;-12,1;-3,4;-15,6;6,3;1535,3;511,2;0;0;0;4,1;1,3;-15,5;2,5;-448,2;512,7;
2019 12 10 16:39:40:353;5;0;1;1;1;0;1;1;1;0;0;0;0;-13,4;-4,2;-15,4;6,8;1596,9;512,3;0;0;0;4,2;1,5;-16,1;2,3;-411;511,8;0;0;0;-11,3;-3,2;-15,9;6,3;1428,6;510,1;0;0;0;-11,9;-3,3;-15,9;6,3;1510,3;511,5;0;0;0;4;1,3;-15,6;2,5;-435,6;513,1;
2019 12 10 16:39:40:373;5;0;1;1;1;0;1;1;1;0;0;0;0;-13,7;-4;-15,6;6,8;1653,3;512,4;0;0;0;2,6;1,1;-15,7;2,3;-272,5;510,7;0;0;0;-11,4;-3,3;-15,7;6,3;1422,4;510,2;0;0;0;-11,8;-3,5;-15,8;6,4;1476,3;511,1;0;0;0;4,4;1,3;-15,7;2,5;-518,8;512,9;
2019 12 10 16:39:40:393;5;0;1;1;1;0;1;1;1;0;0;0;0;-13,5;-3,9;-15,6;6,8;1747,3;512,9;0;0;0;4,3;0,9;-15,3;2,3;-460,7;511;0;0;0;-12,3;-3,7;-15,9;6,3;1551,6;511,2;0;0;0;-11,6;-3,5;-15,6;6,4;1491,2;511,1;0;0;0;4,5;1,2;-15,7;2,5;-526,6;513,1;
2019 12 10 16:39:40:413;5;0;1;1;1;0;1;1;1;0;0;0;0;-13,9;-3,9;-15,4;6,8;1779,1;512,5;0;0;0;5,4;0,8;-15,6;2,3;-622,2;512,5;0;0;0;-11,7;-3,3;-15,7;6,3;1491,5;511,8;0;0;0;-11,4;-3,4;-15,7;6,4;1414,8;512;0;0;0;4,2;1,2;-15,6;2,5;-514,9;511,5;
2019 12 10 16:39:40:433;5;0;1;1;1;0;1;1;1;0;0;0;0;-13,2;-3,9;-15,5;6,8;1632,9;512,3;0;0;0;2,8;0,6;-15,6;2,3;-346,6;510,7;0;0;0;-11,4;-3,5;-15,7;6,3;1417;511,6;0;0;0;-11,3;-3,4;-15,5;6,4;1407,9;510,9;0;0;0;4,3;1;-15,6;2,5;-483,3;512,5;
2019 12 10 16:39:40:453;5;0;1;1;1;0;1;1;1;0;0;0;0;-12;-3,6;-15,7;6,8;1520,8;513,6;0;0;0;5;1,6;-15,8;2,3;-571;512,2;0;0;0;-11,6;-3,4;-15,6;6,3;1452,7;511,9;0;0;0;-11,1;-3,4;-15,6;6,4;1386,6;511,2;0;0;0;4;1,1;-15,7;2,5;-417,7;512,2;
2019 12 10 16:39:40:473;5;0;1;1;1;0;1;1;1;0;0;0;0;-13,2;-3,7;-15,8;6,8;1690,7;513,4;0;0;0;4,1;1,2;-15,5;2,3;-483,2;510,2;0;0;0;-11;-3,4;-15,6;6,3;1373,3;511,7;0;0;0;-11,3;-3,4;-15,6;6,4;1357;509,2;0;0;0;4,1;1,1;-15,7;2,5;-458,9;512,5;
2019 12 10 16:39:40:493;5;0;1;1;1;0;1;1;1;0;0;0;0;-12,2;-3,9;-15,6;6,8;1540,3;514,4;0;0;0;3,6;1,1;-15,6;2,3;-386,3;510,3;0;0;0;-11,7;-3,3;-15,8;6,3;1398,7;511,9;0;0;0;-12;-3,3;-15,7;6,4;1476,5;510,7;0;0;0;3,7;1,2;-15,7;2,5;-403,4;513,7;
2019 12 10 16:39:40:513;5;0;1;1;1;0;1;1;1;0;0;0;0;-13,2;-4,1;-15,7;6,8;1591,5;514,4;0;0;0;3,4;1,7;-15,9;2,3;-292,9;510,7;0;0;0;-11,2;-3,1;-15,6;6,3;1382,1;512,4;0;0;0;-11,5;-3,2;-15,9;6,4;1453,3;511,1;0;0;0;4,1;1,3;-15,6;2,5;-467,2;511,3;
2019 12 10 16:39:40:533;5;0;1;1;1;0;1;1;1;0;0;0;0;-13,1;-4,2;-15,9;6,8;1608,6;514;0;0;0;2,3;0,9;-15,8;2,3;-262,5;509,8;0;0;0;-11,4;-3,3;-15,7;6,3;1369,1;511;0;0;0;-11,8;-3,4;-15,9;6,4;1518,7;510,5;0;0;0;4,2;1,3;-15,6;2,5;-449,5;511,7;
2019 12 10 16:39:40:553;4;0;1;1;1;0;1;1;1;0;0;0;0;-14,3;-3,7;-15,7;6,8;1789,8;514,2;0;0;0;3,5;0,9;-15,9;2,4;-364;511,3;0;0;0;-11,9;-3,3;-15,8;6,3;1460,8;511,2;0;0;0;-11,2;-3,4;-15,8;6,4;1423,7;510,2;0;0;0;4,4;1,5;-15,9;2,5;-477,8;512;
2019 12 10 16:39:40:573;4;0;1;1;1;0;1;1;1;0;0;0;0;-13,8;-3,8;-15,5;6,8;1644;514,1;0;0;0;5,2;0,7;-16;2,4;-599,8;511,1;0;0;0;-10,9;-3,1;-15,9;6,3;1427,2;511,9;0;0;0;-11,2;-3,2;-15,8;6,4;1445,7;510,9;0;0;0;4,5;1,2;-15,7;2,5;-534,8;512,4;
2019 12 10 16:39:40:593;4;0;1;1;1;0;1;1;1;0;0;0;0;-13,4;-3,8;-15,6;6,8;1637,5;513,8;0;0;0;2,6;0,7;-15,6;2,4;-321,6;511,8;0;0;0;-11,9;-3,5;-15,6;6,3;1536,3;511,8;0;0;0;-11,5;-3,4;-15,6;6,4;1416,5;510,6;0;0;0;4,5;1,2;-15,7;2,5;-520,7;512,2;
2019 12 10 16:39:40:613;4;0;1;1;1;0;1;1;1;0;0;0;0;-12,7;-3,7;-15,6;6,9;1600,6;514,1;0;0;0;4,4;1,4;-15,6;2,4;-451,7;512,6;0;0;0;-10,9;-3,3;-15,6;6,3;1392,9;512,5;0;0;0;-10,7;-3,2;-15,7;6,4;1358,6;510,8;0;0;0;4,8;1,1;-15,7;2,5;-567,6;512,6;
2019 12 10 16:39:40:633;4;0;1;1;1;0;1;1;1;0;0;0;0;-12,8;-3,6;-15,6;6,9;1633,8;514;0;0;0;5;0,8;-15,6;2,4;-586,9;512,6;0;0;0;-10,6;-3,1;-15,6;6,3;1356,7;511,8;0;0;0;-10,8;-3,4;-15,6;6,4;1359,7;511,1;0;0;0;3,8;1,1;-15,8;2,5;-397,5;513,7;
2019 12 10 16:39:40:653;4;0;1;1;1;0;1;1;1;0;0;0;0;-12,8;-3,9;-15,7;6,9;1602,2;513,4;0;0;0;2,4;1;-15,5;2,4;-299,8;512,3;0;0;0;-11,6;-3,5;-15,4;6,3;1447,9;512,1;0;0;0;-11,3;-3,3;-15,5;6,4;1398,9;511,5;0;0;0;4,1;1,1;-15,6;2,5;-457,3;513,4;
